propertyid,transdate,transvalue,transdate_previous,transvalue_previous,bathroomcnt,bedroomcnt,builtyear,finishedsquarefeet,lotsizesquarefeet,storycnt,latitude,longitude,usecode,censustract,viewtypeid
49113893,11/7/2005,235000,2/8/2001,150511,1.5,3,1969,1230,9570,1,47309555,-122365982,9,30311,
49114001,9/13/2005,403100,,,1,2,1914,1080,3368,1,47617997,-122288704,9,7800,
49114017,9/15/2005,572000,,,2,4,1947,2070,4970,1,47619271,-122286113,9,7800,
49114309,11/30/2005,370000,,,1.75,2,1927,1110,4000,1,47581248,-122311558,9,9400,
49114473,11/30/2005,425000,,,1.5,3,1929,1400,12804,2,47497742,-122235947,9,26001,3
49114665,11/8/2005,387000,9/26/2003,284500,1,2,1906,1000,2720,1,47607773,-122306033,9,8700,
49114685,9/30/2005,410000,,,1.75,3,1977,2110,4407,1,47606433,-122305326,9,8700,
49114741,12/14/2005,400000,7/28/1998,120000,2,2,1900,1670,5760,1,47605269,-122304658,9,8700,
49114913,11/29/2005,369000,,,1.5,3,1965,1220,7384,1,47759870,-122337394,9,20600,
49115461,11/28/2005,367500,7/14/2003,300000,1,2,1941,1060,5632,1,47698549,-122375064,9,1600,
49115585,11/10/2005,349950,,,2.5,3,1992,2120,8388,2,47385256,-122213027,9,29503,
49115885,11/30/2005,388000,,,1,2,1948,930,5500,1,47567504,-122394375,9,9702,
49115997,11/16/2005,325000,,,1,1,1913,820,4360,2,47682540,-122390495,9,3100,
49116025,11/14/2005,511000,4/29/1996,181500,1.75,3,1930,1340,4080,2,47682098,-122391580,9,3100,
49116025,11/14/2005,511000,6/28/2001,360000,1.75,3,1930,1340,4080,2,47682098,-122391580,9,3100,
49116405,9/8/2005,1100000,12/27/1999,380000,2,4,1911,2350,5700,2,47657252,-122330585,9,5100,
49116553,11/30/2005,368000,,,1.75,4,1962,2310,8800,1,47418922,-122217675,9,29305,8
49117521,9/8/2005,465000,8/27/1990,178000,2.25,3,1928,1560,3071,2,47670064,-122300920,9,4300,
49117541,10/28/2005,430000,8/30/1996,140000,1.75,2,1926,1370,3750,1,47670675,-122300305,9,4300,
49117541,10/28/2005,430000,5/10/2000,249000,1.75,2,1926,1370,3750,1,47670675,-122300305,9,4300,
49118549,11/1/2005,340000,,,2.25,3,1983,2100,9489,2,47512203,-122181875,9,25200,
49118617,11/30/2005,456000,7/26/1999,265000,2.5,4,1987,1910,7683,2,47564335,-122091578,9,23402,
49118957,12/9/2005,348500,,,1.5,2,1985,970,2160,2,47622132,-122293371,9,7700,2
49119225,11/29/2005,245800,5/28/1996,126000,1,3,1978,1250,7050,1,47298091,-122381398,9,30306,
49119225,11/29/2005,245800,6/29/2001,165000,1,3,1978,1250,7050,1,47298091,-122381398,9,30306,
49120029,12/14/2005,275500,,,1,2,1948,860,6860,1,47750244,-122328522,9,20600,
49120205,11/3/2005,298000,3/27/2002,206000,1,3,1963,970,11570,1,47766421,-122162063,9,21802,
49120465,9/30/2005,308000,,,1,2,1944,790,5100,1,47532696,-122385901,9,11600,8
49120517,9/22/2005,424500,10/2/1995,147500,1,2,1941,1160,5100,1,47533867,-122386496,9,11600,3
49120517,9/22/2005,424500,5/29/1998,213950,1,2,1941,1160,5100,1,47533867,-122386496,9,11600,3
49120645,10/6/2005,340000,,,1,2,1971,1660,8165,1,47710583,-122200984,9,22005,
49120849,9/19/2005,1495000,,,2.25,4,1971,2000,19500,2,47599989,-122109627,9,23100,3
49121413,9/30/2005,600000,4/29/1992,346000,2.5,4,1992,2840,29004,2,47316721,-122258891,9,29902,8
49121461,9/13/2005,600000,,,2.5,4,2000,2770,15254,2,47319362,-122257549,9,29902,8
49121973,9/21/2005,348950,3/30/1998,196500,2.5,3,1986,1600,7891,2,47312251,-122346002,9,30308,
49122385,10/13/2005,350000,11/8/1993,201879,2.5,3,1986,2340,7768,2,47301245,-122349548,9,30308,
49122461,11/16/2005,246250,9/3/1998,128000,1.75,3,1989,1310,8183,1,47259083,-122255059,9,30902,8
49122461,11/16/2005,246250,8/28/2003,181950,1.75,3,1989,1310,8183,1,47259083,-122255059,9,30902,8
49123329,11/28/2005,279500,,,1,3,1941,940,4920,1,47534217,-122371607,9,11500,8
49123405,12/23/2005,415000,,,2.25,4,2000,2680,3658,2,47753467,-122218808,9,21803,
49123437,12/6/2005,425500,,,2.5,4,2001,2640,3939,2,47754940,-122217457,9,21803,
49123597,10/19/2005,287000,4/24/1992,127700,1.75,3,1987,2050,7700,1,47285237,-122360492,9,30310,
49123773,9/6/2005,1019000,,,1.75,5,1975,3380,11952,2,47536822,-122234314,9,24602,
49124181,10/20/2005,625000,5/12/1998,299000,1.75,3,1963,1740,5750,1,47587927,-122389977,9,9600,8
49124237,10/17/2005,285000,,,1.75,2,1918,770,6250,1,47584757,-122389524,9,9600,
49124581,9/6/2005,624950,,,1,2,1908,1560,6250,1,47580451,-122389681,9,9702,
49124645,12/2/2005,460000,5/5/1995,173500,1,3,1930,1330,3300,2,47579619,-122392719,9,9702,3
49124645,12/2/2005,460000,5/29/2003,365000,1,3,1930,1330,3300,2,47579619,-122392719,9,9702,3
49124669,10/31/2005,283000,,,1,1,1909,970,5040,1,47580727,-122394461,9,9702,
49124797,11/10/2005,695000,4/22/1988,159500,1.75,2,1941,1830,11000,1,47577360,-122399297,9,9702,3
49125205,10/12/2005,355000,4/8/2004,326000,2,3,1979,2380,7500,1,47499708,-122235247,9,26001,3
49125461,11/30/2005,309250,7/12/1994,84500,1,2,1936,880,5625,1,47551693,-122369074,9,10700,2
49125461,11/30/2005,309250,10/28/1999,170000,1,2,1936,880,5625,1,47551693,-122369074,9,10700,2
49125589,10/27/2005,425500,9/4/2001,249000,2,3,1929,1830,4437,1,47570487,-122376390,9,9900,8
49125609,11/15/2005,416000,4/28/2005,347500,1,2,1941,1130,3738,1,47568567,-122376333,9,9800,
49126101,9/23/2005,650000,2/28/1994,277000,2.5,3,1996,1980,2500,2,47672758,-122357158,9,3400,8
49126101,9/23/2005,650000,5/14/1997,310000,2.5,3,1996,1980,2500,2,47672758,-122357158,9,3400,8
49126453,10/31/2005,700000,1/21/2000,595000,2.5,4,1991,4350,39445,2,47693372,-122048822,9,32314,
49127045,12/9/2005,412000,10/22/1993,140000,1.75,2,1950,1310,4000,1,47570438,-122375806,9,9900,8
49127045,12/9/2005,412000,5/30/1997,162500,1.75,2,1950,1310,4000,1,47570438,-122375806,9,9900,8
49127045,12/9/2005,412000,5/14/1999,212500,1.75,2,1950,1310,4000,1,47570438,-122375806,9,9900,8
49127045,12/9/2005,412000,10/30/2000,258500,1.75,2,1950,1310,4000,1,47570438,-122375806,9,9900,8
49127073,9/30/2005,482000,1/21/2005,315000,1,3,1926,1280,4000,2,47568443,-122375845,9,9900,8
49127357,12/1/2005,415000,,,1,1,1905,920,3000,1,47638424,-122343041,9,6000,2
49127517,9/23/2005,489950,8/19/1992,142000,2,3,1926,1360,4100,2,47669659,-122367223,9,4700,
49127577,12/15/2005,461000,7/20/1998,296950,2.5,3,1998,1970,7050,2,47738465,-122348601,9,20900,
49127629,9/20/2005,241000,12/20/1995,116500,1,3,1967,1250,10892,1,47324350,-122322928,9,30202,
49127981,10/17/2005,1200000,12/17/1999,700000,2.25,5,1969,3550,18095,2,47625427,-122225156,9,24100,2
49128065,10/24/2005,277000,4/27/1990,119500,1.5,3,1962,1560,8314,1,47411713,-122208841,9,29204,
49128257,12/14/2005,169275,,,1,3,1969,900,4160,1,47302587,-122364608,9,30311,
49128365,11/15/2005,165000,3/4/2005,86700,1,3,1969,900,3486,1,47303766,-122362853,9,30311,
49128577,10/17/2005,565000,4/22/1997,273900,2.75,4,1979,2600,10112,1,47552174,-122156101,9,24903,
49128577,10/17/2005,565000,5/28/2003,430000,2.75,4,1979,2600,10112,1,47552174,-122156101,9,24903,
49128709,11/30/2005,325000,3/2/1990,122000,2.25,3,1974,1980,10125,1,47313558,-122365454,9,30311,
49129061,10/25/2005,465365,4/18/1997,85000,2.25,4,1976,2150,14127,2,47716961,-122162530,9,21904,
49129061,10/25/2005,465365,9/25/2000,294000,2.25,4,1976,2150,14127,2,47716961,-122162530,9,21904,
49129061,10/25/2005,465365,11/18/2004,363000,2.25,4,1976,2150,14127,2,47716961,-122162530,9,21904,
49129609,10/31/2005,399950,8/30/1996,145000,1,2,1910,1060,5000,1,47579721,-122380975,9,9800,
49129609,10/31/2005,399950,9/29/2000,206000,1,2,1910,1060,5000,1,47579721,-122380975,9,9800,
49129853,10/7/2005,487000,7/28/1988,129900,2.5,4,1976,2860,12395,1,47563112,-122135704,9,24902,
49129909,10/31/2005,380000,4/14/1989,170000,1.75,4,1976,2230,12242,2,47562081,-122135191,9,24902,2
49130409,11/17/2005,1100000,,,1.75,3,1953,1640,9500,1,47667272,-122205991,9,22701,3
49130445,9/8/2005,285000,4/30/1998,145000,1,3,1952,1030,4700,1,47511822,-122376912,9,12000,8
49130573,10/7/2005,297000,5/30/1997,60000,1,2,1920,770,2550,1,47566598,-122368330,9,9900,
49130573,10/7/2005,297000,5/8/2000,147000,1,2,1920,770,2550,1,47566598,-122368330,9,9900,
49130573,10/7/2005,297000,5/9/2002,180000,1,2,1920,770,2550,1,47566598,-122368330,9,9900,
49130597,12/28/2005,326000,11/30/2004,280000,1,4,1914,1170,2500,2,47566317,-122368334,9,9900,
49130813,9/23/2005,244000,9/29/1999,172000,2.5,3,1990,1740,8407,2,47258556,-122240658,9,30902,
49130905,11/4/2005,166350,,,1,1,1923,620,3750,1,47350826,-122231030,9,30501,
49130953,10/14/2005,747000,,,3.5,3,1999,3940,13457,2,47524940,-122190053,9,24702,
49131465,9/8/2005,395000,,,1,4,1906,1310,4300,2,47686624,-122370721,9,3000,
49131489,12/7/2005,355000,,,1,3,1910,1360,5320,2,47688586,-122371130,9,3000,
49131609,11/14/2005,349000,7/22/1993,111000,1,2,1908,740,3240,1,47683672,-122370095,9,3000,
49131709,10/21/2005,299900,8/20/1999,197500,2,3,1989,1880,8098,1,47419822,-122179433,9,29306,
49131709,10/21/2005,299900,3/12/2004,255000,2,3,1989,1880,8098,1,47419822,-122179433,9,29306,
49131873,10/27/2005,582000,,,2.25,3,1978,1990,15750,2,47722822,-122258311,9,22300,
49131989,10/7/2005,550000,,,1.75,4,1924,1860,3610,1,47685704,-122339313,9,2700,2
49132465,10/11/2005,285000,6/1/1995,133000,1.75,3,1979,1560,10340,1,47443616,-121764018,9,32702,
49132465,10/11/2005,285000,9/12/1997,150000,1.75,3,1979,1560,10340,1,47443616,-121764018,9,32702,
49132577,12/16/2005,269000,1/12/1999,116000,2,4,1978,980,10640,1,47446174,-121772920,9,32702,
49132577,12/16/2005,269000,1/31/2000,175950,2,4,1978,980,10640,1,47446174,-121772920,9,32702,
49132577,12/16/2005,269000,5/15/2002,192500,2,4,1978,980,10640,1,47446174,-121772920,9,32702,
49132637,9/30/2005,235000,6/25/2002,189500,1,3,1975,970,12324,1,47443707,-121761180,9,32702,2
49132689,10/6/2005,265000,7/30/1998,165000,1,3,1971,960,10591,1,47442222,-121767850,9,32702,2
49132689,10/6/2005,265000,3/26/2003,189000,1,3,1971,960,10591,1,47442222,-121767850,9,32702,2
49133081,10/26/2005,279000,,,2,3,1995,1460,6377,1,47367904,-122019715,9,32009,
49133121,10/5/2005,214300,,,2,3,1987,1060,6309,1,47389257,-122050312,9,32007,
49133797,12/21/2005,492000,,,3,6,1967,2490,9861,1,47522040,-122048030,9,32104,2
49133805,9/21/2005,442900,,,2.5,3,1990,2120,10444,2,47521315,-122045385,9,32104,2
49133893,12/20/2005,541000,7/13/1994,205000,2.75,5,1977,2900,16000,1,47518660,-122045525,9,32104,2
49133893,12/20/2005,541000,3/31/1997,239000,2.75,5,1977,2900,16000,1,47518660,-122045525,9,32104,2
49133893,12/20/2005,541000,9/2/1999,285000,2.75,5,1977,2900,16000,1,47518660,-122045525,9,32104,2
49133897,10/19/2005,284500,5/14/1996,137000,1.5,3,1980,1540,9660,1,47335651,-122302274,9,30002,
49134021,11/28/2005,330000,9/30/1997,124950,1,2,1948,2020,6720,1,47547439,-122290687,9,10400,2
49134089,10/24/2005,370000,,,1.75,4,1987,2010,7594,1,47718465,-122304147,9,700,
49134149,12/21/2005,289000,,,1,2,1917,890,7000,1,47524649,-121828860,9,32703,
49134533,12/1/2005,606000,6/18/2001,425000,2.5,4,1995,2310,7717,2,47684553,-122159201,9,22605,
49134533,12/1/2005,606000,6/7/2004,495000,2.5,4,1995,2310,7717,2,47684553,-122159201,9,22605,
49135017,12/15/2005,430000,,,0.75,1,1938,360,8744,1,47361979,-122157011,9,31703,3
49135637,9/2/2005,494500,6/15/2004,434000,2.5,3,1991,2320,6888,2,47747232,-122172597,9,21906,
49136545,9/12/2005,350349,,,1.75,4,1967,2190,6580,1,47735125,-122189688,9,22001,
49136577,11/18/2005,332500,4/17/1996,138000,1.75,3,1967,1350,7200,1,47735582,-122192724,9,22001,
49136577,11/18/2005,332500,11/4/2003,223000,1.75,3,1967,1350,7200,1,47735582,-122192724,9,22001,
49136869,9/15/2005,353000,11/1/1994,155000,1.75,3,1977,1460,8346,1,47728302,-122192300,9,22003,
49136869,9/15/2005,353000,6/30/1997,166000,1.75,3,1977,1460,8346,1,47728302,-122192300,9,22003,
49136869,9/15/2005,353000,8/29/2000,225000,1.75,3,1977,1460,8346,1,47728302,-122192300,9,22003,
49136869,9/15/2005,353000,2/22/2002,245000,1.75,3,1977,1460,8346,1,47728302,-122192300,9,22003,
49136977,9/16/2005,370000,8/22/1994,179950,1.75,4,1979,2030,10117,1,47520735,-122183243,9,24702,
49136989,10/28/2005,400000,11/8/2002,279950,1.75,3,1979,2380,9605,1,47520039,-122182550,9,24702,
49137405,9/23/2005,235000,8/8/1997,127000,2,3,1997,1655,2573,1,47527140,-122360847,9,11400,
49137405,9/23/2005,235000,3/29/2002,191000,2,3,1997,1655,2573,1,47527140,-122360847,9,11400,
49137421,10/17/2005,314500,6/14/2000,183000,2,4,1977,1820,7316,1,47528936,-122362177,9,11400,
49137837,12/28/2005,563000,,,2.25,4,1983,3170,45199,2,47352098,-122089743,9,32006,
49138193,12/30/2005,190000,,,1.75,2,1977,1340,5280,1,47309231,-122212281,9,30600,
49138269,10/4/2005,265800,,,1.5,3,1957,1210,11301,1,47288021,-122213083,9,30802,
49138337,11/30/2005,320000,,,1.5,4,1954,2260,13440,1,47764869,-122360751,9,20800,
49138393,12/15/2005,519000,10/8/1998,337500,2.25,5,1979,2990,35000,2,47667221,-122024051,9,32314,
49138393,12/15/2005,519000,5/30/2003,420000,2.25,5,1979,2990,35000,2,47667221,-122024051,9,32314,
49138905,12/16/2005,502500,8/18/1988,92000,1.75,3,1968,2460,8610,1,47671171,-122152104,9,22606,
49138965,11/7/2005,381000,12/21/1998,209000,1,3,1968,1520,7700,1,47670344,-122150099,9,22606,
49138965,11/7/2005,381000,10/21/2002,277950,1,3,1968,1520,7700,1,47670344,-122150099,9,22606,
49138969,10/28/2005,352000,12/19/1996,171000,1.75,3,1969,1270,9170,1,47670554,-122150988,9,22606,
49138969,10/28/2005,352000,2/2/2001,245000,1.75,3,1969,1270,9170,1,47670554,-122150988,9,22606,
49139461,9/2/2005,409950,7/23/1999,235000,2.25,3,2005,1280,950,2,47661736,-122351903,9,4900,
49139461,9/2/2005,409950,1/3/2003,325000,2.25,3,2005,1280,950,2,47661736,-122351903,9,4900,
49139529,9/29/2005,491000,4/8/1994,151000,1,2,1921,960,4000,1,47663367,-122348969,9,4900,
49139537,12/30/2005,449900,,,3,4,1924,1730,3884,1,47662374,-122349377,9,4900,
49139569,10/13/2005,550000,4/3/1996,125000,1.75,4,1913,2000,2400,2,47663036,-122348140,9,4900,
49139925,12/8/2005,382000,1/8/1999,219950,1.75,3,1972,1380,7800,1,47755366,-122095485,9,32307,
49140065,12/29/2005,475000,,,1.5,4,1951,1820,4845,1,47668118,-122355092,9,3500,8
49140125,9/14/2005,580000,,,1,3,1910,1750,4500,2,47675529,-122353149,9,3500,
49140849,10/26/2005,414950,8/12/1994,124500,1,2,1940,900,3000,1,47676225,-122323045,9,3600,
49141077,11/18/2005,476000,8/27/2001,309950,1,3,1924,1060,2379,2,47667624,-122357582,9,4800,8
49141713,11/30/2005,569000,,,1.75,3,1957,1660,15375,1,47594184,-122174137,9,23500,
49141797,11/10/2005,583000,,,1.75,4,1958,3260,14375,1,47595627,-122171048,9,23500,8
49142017,9/27/2005,875000,10/30/1992,310000,1.75,5,1962,3840,9960,1,47595236,-122176508,9,23500,2
49142137,12/12/2005,618000,,,1.75,3,1958,2360,12650,2,47596915,-122173352,9,23500,
49142401,11/28/2005,245000,2/1/1999,165000,2.5,5,1977,2070,7056,1,47303436,-122371585,9,30311,
49142401,11/28/2005,245000,9/17/1999,175000,2.5,5,1977,2070,7056,1,47303436,-122371585,9,30311,
49142817,11/7/2005,505000,4/15/1994,233000,2.5,3,1985,2100,10237,2,47538043,-122052713,9,32103,
49143105,12/1/2005,445000,,,1.75,3,1956,2020,6120,1,47677836,-122307944,9,2600,
49143485,9/14/2005,507500,4/10/1998,189950,1.75,3,1926,1150,2800,2,47681943,-122311220,9,2600,
49143585,10/25/2005,513500,6/18/1999,250000,1,2,1918,1190,3570,2,47665515,-122329238,9,4600,
49143605,11/9/2005,440000,3/31/1994,168500,1,2,1906,1030,4813,2,47665952,-122330772,9,4600,
49143605,11/9/2005,440000,11/13/1998,233895,1,2,1906,1030,4813,2,47665952,-122330772,9,4600,
49143677,10/31/2005,985000,,,2.5,5,1911,4450,5000,2,47667771,-122331966,9,4600,
49143745,10/24/2005,380000,1/28/2000,252000,1.75,4,1918,1340,4160,1,47668387,-122324162,9,4500,
49143745,10/24/2005,380000,7/25/2003,299850,1.75,4,1918,1340,4160,1,47668387,-122324162,9,4500,
49144101,11/30/2005,950000,9/3/1997,230600,2.25,4,1916,2410,4500,2,47671123,-122337797,9,4600,2
49144353,10/21/2005,647000,3/25/1994,201500,2.5,3,1991,1820,5400,2,47596897,-122294856,9,8900,3
49144353,10/21/2005,647000,4/30/1999,290000,2.5,3,1991,1820,5400,2,47596897,-122294856,9,8900,3
49144677,11/28/2005,457500,,,1.75,3,1972,1880,6565,1,47639565,-122113281,9,22901,8
49144785,12/21/2005,214900,,,1,2,1954,890,10494,1,47435768,-122332722,9,28500,
49145301,9/28/2005,655500,9/1/1994,311000,2.25,4,1962,2500,11120,1,47719326,-122251060,9,22300,3
49145321,12/19/2005,435000,,,1.75,4,1976,2380,11800,1,47725603,-122246211,9,22300,
49145421,11/16/2005,895000,5/10/1996,429000,2.5,4,1990,3830,35169,2,47715151,-122106500,9,32322,
49145541,10/27/2005,373000,,,1.75,3,1975,1660,44507,1,47246676,-121998396,9,31202,8
49145833,11/18/2005,605500,4/20/1994,281000,2.5,3,1981,2315,3023,2,47649951,-122201781,9,22701,2
49145833,11/18/2005,605500,1/12/1995,290000,2.5,3,1981,2315,3023,2,47649951,-122201781,9,22701,2
49145833,11/18/2005,605500,3/17/2000,385000,2.5,3,1981,2315,3023,2,47649951,-122201781,9,22701,2
49146313,9/23/2005,309247,,,1,4,1938,1300,7762,2,47709214,-122295811,9,1000,
49146325,9/22/2005,352000,12/20/2000,226000,1.75,3,1980,1130,7208,1,47709193,-122295248,9,1000,
49146325,9/22/2005,352000,9/18/2002,255000,1.75,3,1980,1130,7208,1,47709193,-122295248,9,1000,
49146665,10/20/2005,439000,12/20/1996,125000,2,3,1901,1260,2520,2,47615138,-122301931,9,7700,
49146997,10/11/2005,510000,4/12/1995,137000,2,4,1951,1740,6600,1,47617434,-122293177,9,7700,2
49146997,10/11/2005,510000,9/8/1997,188000,2,4,1951,1740,6600,1,47617434,-122293177,9,7700,2
49146997,10/11/2005,510000,5/31/2002,420000,2,4,1951,1740,6600,1,47617434,-122293177,9,7700,2
49147161,10/24/2005,435000,1/8/1999,203600,2.5,3,1998,1500,5258,1,47619287,-122292811,9,7700,
49147161,10/24/2005,435000,12/14/2000,281000,2.5,3,1998,1500,5258,1,47619287,-122292811,9,7700,
49147161,10/24/2005,435000,6/7/2004,369500,2.5,3,1998,1500,5258,1,47619287,-122292811,9,7700,
49147229,9/30/2005,335000,,,1,2,1950,1140,6000,1,47621142,-122295812,9,7700,
49147557,11/1/2005,1100000,,,3.75,4,1978,3230,5400,2,47603971,-122284373,9,7800,3
49147733,9/14/2005,998000,9/2/1999,526640,1.75,4,1942,1980,5750,2,47628507,-122323148,9,6500,
49147801,9/2/2005,420000,12/29/2004,305000,1,3,1904,1400,4080,2,47573916,-122290196,9,9500,
49147849,10/20/2005,389000,5/26/1995,119000,1,3,1960,980,4080,1,47574227,-122288497,9,9500,
49147953,12/20/2005,214000,,,1,2,1925,900,5433,2,47571738,-122289149,9,10100,
49148205,10/25/2005,273500,4/14/1994,108550,3.25,3,1968,1580,7630,1,47373491,-122290150,9,29100,
49148205,10/25/2005,273500,9/28/1994,136000,3.25,3,1968,1580,7630,1,47373491,-122290150,9,29100,
49148205,10/25/2005,273500,7/28/1995,134900,3.25,3,1968,1580,7630,1,47373491,-122290150,9,29100,
49148205,10/25/2005,273500,4/22/2004,223000,3.25,3,1968,1580,7630,1,47373491,-122290150,9,29100,
49148337,9/22/2005,344000,,,1,3,1910,1490,2496,2,47611929,-122293470,9,8800,
49148553,10/5/2005,342500,,,1.75,4,1950,1970,6614,1,47529174,-122377076,9,11500,
49907425,12/20/2005,650000,,,2.5,4,2000,2815,9351,2,47538931,-121874867,9,32602,
50453837,12/16/2005,372750,,,2.25,3,2000,1760,5380,2,47506046,-122175060,9,25200,
50908357,12/15/2005,389900,9/18/2000,254950,2.5,4,2000,2010,4830,2,47496877,-122158429,9,25102,4
51406965,9/30/2005,315900,9/29/2000,228120,2.5,4,2000,2230,8007,2,47295742,-122223421,9,30700,
51406965,9/30/2005,315900,4/18/2003,240000,2.5,4,2000,2230,8007,2,47295742,-122223421,9,30700,
52275337,9/23/2005,334000,,,2,3,2001,1850,6563,1,47258950,-122285029,9,30404,
52842305,11/21/2005,24200,8/27/2002,315000,2.5,4,2001,2760,6493,2,47480998,-122189239,9,25400,
53466909,9/12/2005,412500,2/13/2001,321000,2.5,3,2001,2180,4210,2,47534662,-121875142,9,32602,
54448897,9/19/2005,347900,,,2.5,3,2001,1770,10348,2,47740725,-121972335,9,32401,
54657757,12/2/2005,375000,,,2.5,4,2001,2580,6745,2,47275582,-122303353,9,30403,
54693585,10/28/2005,367950,,,3,6,2001,2430,6560,1,47548404,-122364971,9,10700,
54829161,10/28/2005,389900,5/4/2001,262000,2.5,3,2001,2050,7416,2,47512046,-122155510,9,25101,
54829261,11/14/2005,389950,5/23/2001,279950,2.5,3,2000,1700,3152,2,47758500,-122231873,9,21700,
54829593,10/31/2005,325000,,,2.75,3,2003,2090,2500,2,47567513,-122292744,9,10100,2
54829893,10/7/2005,354000,,,2.5,3,2002,1910,4521,2,47480174,-122279328,9,27200,
54829965,11/17/2005,730000,,,2.5,3,2000,3160,5444,2,47669517,-122142006,9,22802,
54829981,11/15/2005,296000,,,2.5,3,2000,1550,4487,2,47329906,-122268330,9,29902,
54829989,12/27/2005,298950,,,2.5,4,2000,1700,4267,2,47330280,-122267403,9,29902,
54830153,10/20/2005,399950,,,2.5,4,2001,2000,5861,2,47513686,-122183602,9,25200,
54830341,12/30/2005,419950,7/28/2003,305000,2.5,4,2001,2510,5641,2,47481454,-122186453,9,25400,
54830633,11/1/2005,414000,12/22/2000,279000,5,5,2000,2270,5249,1,47762645,-122325576,9,20600,
54830689,9/15/2005,347000,,,2.5,4,2000,2194,5892,2,47373627,-122135952,9,31703,
54830741,10/12/2005,478000,,,2.5,3,2001,2320,4517,2,47687438,-122038525,9,32314,
54830765,9/23/2005,471000,,,2.5,3,2001,2660,5381,2,47690687,-122040428,9,32314,
54830829,10/13/2005,476000,,,2.5,3,2000,1910,5852,2,47597530,-122017770,9,32209,
54830985,9/29/2005,350000,,,2.5,3,1999,1590,3248,2,47529922,-121877639,9,32602,
54831005,10/14/2005,354000,,,2.5,3,2000,1548,3405,2,47531651,-121877696,9,32602,
54831397,9/30/2005,470000,,,2.5,3,2001,2700,7380,2,47738522,-121966444,9,32401,
54831613,12/2/2005,495000,9/28/2001,315000,3.5,5,2000,3254,5993,2,47376677,-122027135,9,32009,
55178501,10/31/2005,485000,,,2.5,3,2001,1860,3543,2,47718833,-122182562,9,21903,
